sample_id,shot,status,image,captured_at,device_serial,phone_name,error,DATASET_SPLIT,QUALITY_CLASS,DEFECT_TYPE,CAPTURE_INSTRUCTION,EXPECTED_EFFECT,HMAX,HC,BR,BS,LOOP_HZ,X_GAIN,Y_GAIN,X_OFFSET,Y_OFFSET,XY_COUPLING,ASYMMETRY,AMPLITUDE
IMG_0488,1,ok,images/IMG_0488.jpg,2026-08-13T23:37:10+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233706.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,212.287,24.641,0.5739,1.2935,178.688,1.058,1.0008,-0.0441,0.0072,0.0075,-0.0144,1587.0
IMG_0489,1,ok,images/IMG_0489.jpg,2026-08-13T23:37:17+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233713.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,271.785,36.743,0.5639,0.9203,214.353,1.0293,0.9386,0.0502,-0.0379,-0.0396,0.015,1392.0
IMG_0490,1,ok,images/IMG_0490.jpg,2026-08-13T23:37:23+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233719.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,180.701,28.765,0.5884,1.7141,177.691,0.57,0.7038,0.058,0.0103,-0.0119,0.0102,662.0
IMG_0491,1,ok,images/IMG_0491.jpg,2026-08-13T23:37:30+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233726.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,166.775,28.357,0.4272,1.3812,234.68,1.6431,1.6881,-0.0556,-0.0585,-0.0127,0.0154,1824.0
IMG_0492,1,ok,images/IMG_0492.jpg,2026-08-13T23:37:37+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233733.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,275.825,40.016,0.1933,1.049,215.843,1.0399,0.9113,0.0175,-0.0003,-0.0288,-0.0148,1625.0
IMG_0493,1,ok,images/IMG_0493.jpg,2026-08-13T23:37:44+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233740.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,248.6,51.787,0.2709,1.1535,214.305,1.1555,1.1316,0.0431,0.5723,-0.0377,0.0236,1536.0
IMG_0494,1,ok,images/IMG_0494.jpg,2026-08-13T23:37:51+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233747.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,413.283,49.019,1.4373,1.6833,190.108,0.9829,0.9574,-0.0141,0.0176,0.0302,0.0145,1427.0
IMG_0495,1,ok,images/IMG_0495.jpg,2026-08-13T23:37:57+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233754.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,266.731,59.13,0.6569,1.4993,225.428,0.4532,0.7052,0.0034,-0.0046,-0.034,-0.0128,600.0
IMG_0496,1,ok,images/IMG_0496.jpg,2026-08-13T23:38:04+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233800.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,101.984,11.871,0.7166,1.6397,238.447,1.0859,0.9309,-0.0148,-0.0209,-0.0233,0.0191,1572.0
IMG_0497,1,ok,images/IMG_0497.jpg,2026-08-13T23:38:11+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233807.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,257.651,64.173,0.926,1.2752,159.297,1.0111,1.0147,0.0005,-0.026,0.0337,0.0182,1459.0
IMG_0498,1,ok,images/IMG_0498.jpg,2026-08-13T23:38:18+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233814.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,399.745,45.992,0.805,1.79,204.622,1.0731,1.0797,0.0595,0.0222,0.0199,-0.0123,1614.0
IMG_0499,1,ok,images/IMG_0499.jpg,2026-08-13T23:38:25+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233821.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,374.2,52.221,0.4024,0.7371,163.49,1.0638,1.063,0.0359,0.5279,0.0391,0.0151,1435.0
IMG_0500,1,ok,images/IMG_0500.jpg,2026-08-13T23:38:32+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233828.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,221.956,22.45,0.4137,1.6278,152.77,0.9358,1.0115,0.0484,-0.0089,0.0372,0.0182,1427.0
