sample_id,DATASET_SPLIT,QUALITY_CLASS,DEFECT_TYPE,CAPTURE_INSTRUCTION,EXPECTED_EFFECT,HMAX,HC,BR,BS,LOOP_HZ,X_GAIN,Y_GAIN,X_OFFSET,Y_OFFSET,XY_COUPLING,ASYMMETRY,AMPLITUDE,hc_negative_div,hc_positive_div,br_positive_div,br_negative_div,h_bias_div,br_bias_div,hc_half_span_div,br_half_span_div,h_extreme_positive_div,b_extreme_positive_div,h_extreme_negative_div,b_extreme_negative_div,grid_origin_x_px,grid_origin_y_px,x_pixels_per_div,y_pixels_per_div,mask,roi_xyxy_source,threshold,predicted_pixels,mean_probability,max_probability
IMG_0443,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,278.543,47.162,0.8564,1.6126,236.785,0.9348,1.0912,0.0202,-0.0519,0.0086,-0.0101,1379.0,0.520253,1.341772,-1.696203,-3.379747,0.931013,-2.537975,0.410759,0.841772,0.278481,-3.291139,1.113924,1.139241,272.0,308.0,79.0,79.0,masks_640x600/IMG_0443.png,"2059,404,3800,2054",0.5,9879,0.026328,0.999713
IMG_0444,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,249.058,25.006,0.7527,0.935,172.567,1.0084,1.0994,0.0189,-0.0062,-0.0135,-0.0196,1489.0,0.455696,1.037975,-3.075949,-3.594937,0.746835,-3.335443,0.291139,0.259494,0.544304,-3.607595,0.772152,1.518987,272.0,308.0,79.0,79.0,masks_640x600/IMG_0444.png,"2059,404,3800,2054",0.5,10967,0.029297,0.999412
IMG_0445,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,140.663,22.198,0.4228,1.1275,220.606,1.495,1.7768,-0.0174,-0.0366,0.0044,-0.0209,1783.0,0.177215,1.670886,-0.303797,-0.873418,0.924051,-0.588608,0.746835,0.28481,0.341772,-3.670886,1.088608,2.037975,272.0,308.0,79.0,79.0,masks_640x600/IMG_0445.png,"2059,404,3800,2054",0.5,10669,0.028532,0.999433
IMG_0446,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,310.778,70.79,0.5499,1.193,181.592,1.6679,1.8586,0.0528,-0.0189,-0.0072,0.0156,1765.0,0.012658,2.392405,0.121519,-0.362025,1.202532,-0.120253,1.189873,0.241772,0.721519,-3.658228,1.0,2.0,272.0,308.0,79.0,79.0,masks_640x600/IMG_0446.png,"2059,404,3800,2054",0.5,10806,0.028955,0.999546
IMG_0447,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,400.768,51.441,0.7107,1.305,158.934,1.3334,1.2021,-0.7518,0.6856,0.0048,-0.0101,1555.0,-2.139241,-1.139241,1.683544,1.582278,-1.639241,1.632911,0.5,0.050633,2.164557,1.582278,-1.658228,1.708861,272.0,308.0,79.0,79.0,masks_640x600/IMG_0447.png,"2059,404,3800,2054",0.5,8375,0.022271,0.999353
IMG_0448,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,88.859,10.615,0.6818,1.4929,198.496,0.9397,0.9777,-0.0292,0.0063,0.0131,-0.01,1573.0,0.43038,1.088608,-1.417722,-3.291139,0.759494,-2.35443,0.329114,0.936709,0.037975,-3.303797,1.063291,1.341772,272.0,308.0,79.0,79.0,masks_640x600/IMG_0448.png,"2059,404,3800,2054",0.5,10964,0.029022,0.999645
IMG_0449,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,119.844,24.052,0.6025,1.25,217.539,0.9572,1.0955,0.0149,-0.031,0.011,0.0103,1510.0,0.481013,1.556962,-1.177215,-3.43038,1.018987,-2.303797,0.537975,1.126582,0.037975,-3.43038,1.316456,1.367089,272.0,308.0,79.0,79.0,masks_640x600/IMG_0449.png,"2059,404,3800,2054",0.5,10869,0.029039,0.999689
IMG_0450,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,209.816,29.242,0.6813,1.283,191.09,0.9506,0.9283,0.0428,-0.023,-0.0104,-0.0187,1450.0,0.620253,1.341772,-2.0,-3.291139,0.981013,-2.64557,0.360759,0.64557,0.278481,-3.164557,1.151899,0.962025,272.0,308.0,79.0,79.0,masks_640x600/IMG_0450.png,"2059,404,3800,2054",0.5,10504,0.027911,0.999724
IMG_0451,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,162.822,32.066,0.6582,1.2723,187.943,1.0626,0.9311,-0.0009,0.0296,0.0072,0.0172,1455.0,0.417722,1.556962,-0.860759,-2.860759,0.987342,-1.860759,0.56962,1.0,0.227848,-2.696203,1.063291,0.987342,272.0,308.0,79.0,79.0,masks_640x600/IMG_0451.png,"2059,404,3800,2054",0.5,10756,0.028625,0.999704
IMG_0452,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,325.058,55.045,0.5434,1.6352,215.047,0.5673,0.466,0.0343,-0.0545,-0.0129,-0.019,654.0,,,-1.493671,-1.632911,,-1.563291,,0.06962,0.556962,-1.43038,0.721519,-0.721519,272.0,308.0,79.0,79.0,masks_640x600/IMG_0452.png,"2059,404,3800,2054",0.5,2733,0.007337,0.997916
IMG_0453,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,235.08,66.522,1.2182,1.6617,161.484,1.319,1.2824,0.6592,-0.5944,-0.0377,0.0174,1591.0,2.379747,3.316456,,,2.848101,,0.468354,,3.012658,-3.670886,2.607595,0.291139,272.0,308.0,79.0,79.0,masks_640x600/IMG_0453.png,"2059,404,3800,2054",0.5,6980,0.018711,0.999371
IMG_0454,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,410.828,54.807,0.6874,0.8273,239.423,1.0955,1.0786,0.0069,0.0462,0.2166,0.2742,1523.0,0.265823,1.151899,-1.860759,-3.329114,0.708861,-2.594937,0.443038,0.734177,-0.088608,-3.607595,0.506329,1.620253,272.0,308.0,79.0,79.0,masks_640x600/IMG_0454.png,"2059,404,3800,2054",0.5,12162,0.032432,0.999368
IMG_0455,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,49.825,16.181,0.7936,0.9743,150.112,0.9674,0.9295,0.0106,-0.0019,0.0263,-0.0125,1481.0,0.101266,1.746835,-0.139241,-3.316456,0.924051,-1.727848,0.822785,1.588608,0.443038,-3.164557,0.632911,0.962025,272.0,308.0,79.0,79.0,masks_640x600/IMG_0455.png,"2059,404,3800,2054",0.5,11056,0.029457,0.999676
IMG_0456,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,283.315,55.302,0.2679,1.2305,165.942,1.0595,0.9028,-0.0593,0.0585,0.0058,-0.0231,1565.0,0.746835,1.974684,-0.658228,-1.822785,1.360759,-1.240506,0.613924,0.582278,3.202532,0.848101,-2.088608,-2.329114,272.0,308.0,79.0,79.0,masks_640x600/IMG_0456.png,"2059,404,3800,2054",0.5,10237,0.027333,0.999559
IMG_0457,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,175.461,45.481,0.7749,1.0593,213.75,0.9537,1.0592,-0.0267,0.0111,-0.0003,-0.0154,1428.0,0.139241,1.417722,-0.291139,-3.43038,0.778481,-1.860759,0.639241,1.56962,0.379747,-3.164557,0.78481,1.265823,272.0,308.0,79.0,79.0,masks_640x600/IMG_0457.png,"2059,404,3800,2054",0.5,10547,0.028202,0.999608
IMG_0458,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,59.893,7.847,0.5209,0.8239,228.244,1.6941,1.7925,-0.004,-0.032,0.0048,0.0118,1740.0,0.063291,1.455696,0.025316,-1.108861,0.759494,-0.541772,0.696203,0.567089,0.721519,-3.670886,0.506329,1.974684,272.0,308.0,79.0,79.0,masks_640x600/IMG_0458.png,"2059,404,3800,2054",0.5,10013,0.026735,0.998649
IMG_0459,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,373.667,41.921,0.6333,0.7244,203.388,1.5423,1.41,0.0319,-0.047,-0.002,-0.0083,1747.0,0.240506,1.341772,-1.506329,-3.220253,0.791139,-2.363291,0.550633,0.856962,0.886076,-3.683544,0.544304,1.974684,272.0,308.0,79.0,79.0,masks_640x600/IMG_0459.png,"2059,404,3800,2054",0.5,9624,0.025868,0.998412
IMG_0460,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,255.895,54.29,0.5696,0.9009,217.29,1.1058,1.2875,-0.7014,0.4946,0.0116,-0.0019,1427.0,-1.822785,-0.582278,1.468354,1.379747,-1.202532,1.424051,0.620253,0.044304,-1.898734,-3.012658,-1.392405,1.481013,272.0,308.0,79.0,79.0,masks_640x600/IMG_0460.png,"2059,404,3800,2054",0.5,8299,0.022138,0.999568
IMG_0461,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,357.095,38.888,0.2205,1.1855,235.864,0.9462,0.9242,0.0424,0.0435,0.0315,-0.0196,1380.0,0.974684,1.544304,-1.483544,-2.341772,1.259494,-1.912658,0.28481,0.429114,-0.012658,-2.367089,1.481013,0.582278,272.0,308.0,79.0,79.0,masks_640x600/IMG_0461.png,"2059,404,3800,2054",0.5,8782,0.023374,0.999704
IMG_0462,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,145.798,47.307,0.6943,1.1966,187.794,0.9692,1.0392,0.0228,0.0201,-0.2804,0.1521,1584.0,0.088608,2.56962,-0.075949,-2.759494,1.329114,-1.417722,1.240506,1.341772,0.924051,-2.113924,0.848101,1.21519,272.0,308.0,79.0,79.0,masks_640x600/IMG_0462.png,"2059,404,3800,2054",0.5,11164,0.029839,0.999645
IMG_0463,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,348.484,41.122,0.744,1.2593,159.772,1.0152,0.9798,0.0268,0.0445,0.2137,-0.1635,1624.0,0.506329,1.164557,-1.860759,-2.556962,0.835443,-2.208861,0.329114,0.348101,0.379747,-3.658228,1.506329,1.746835,272.0,308.0,79.0,79.0,masks_640x600/IMG_0463.png,"2059,404,3800,2054",0.5,10308,0.027455,0.999625
IMG_0464,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,391.465,55.608,0.3644,1.1467,160.606,1.0938,0.921,-0.0126,0.0242,-0.0398,0.0135,1462.0,0.64557,1.56962,-1.088608,-2.493671,1.107595,-1.791139,0.462025,0.702532,0.063291,-2.443038,1.202532,0.696203,272.0,308.0,79.0,79.0,masks_640x600/IMG_0464.png,"2059,404,3800,2054",0.5,9968,0.026554,0.999711
IMG_0465,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,291.346,69.986,0.3778,0.8401,211.604,1.393,1.2282,0.0194,-0.4914,-0.0288,-0.0088,1376.0,1.43038,2.924051,-1.721519,-3.417722,2.177215,-2.56962,0.746835,0.848101,0.734177,-3.35443,1.025316,-0.35443,272.0,308.0,79.0,79.0,masks_640x600/IMG_0465.png,"2059,404,3800,2054",0.5,9362,0.025117,0.999582
IMG_0466,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,128.221,52.318,0.3848,0.9988,208.922,0.9367,1.087,-0.0269,-0.0041,-0.0145,-0.0061,1437.0,0.468354,2.531646,-0.468354,-2.559494,1.5,-1.513924,1.031646,1.04557,0.544304,-2.113924,0.253165,-0.202532,272.0,308.0,79.0,79.0,masks_640x600/IMG_0466.png,"2059,404,3800,2054",0.5,10105,0.027121,0.999629
IMG_0467,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,183.308,58.855,0.2957,0.7156,211.09,0.9615,0.9382,-0.0048,-0.03,-0.2728,-0.1229,1650.0,0.721519,2.987342,-0.531646,-2.822785,1.85443,-1.677215,1.132911,1.14557,3.265823,0.050633,-2.139241,-1.987342,272.0,308.0,79.0,79.0,masks_640x600/IMG_0467.png,"2059,404,3800,2054",0.5,10382,0.027856,0.999587
IMG_0468,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,142.877,15.836,0.5621,1.0755,167.347,0.4766,0.7301,-0.037,-0.0022,-0.0309,-0.0086,639.0,,,-1.759494,-1.873418,,-1.816456,,0.056962,0.468354,-1.78481,0.658228,-0.253165,272.0,308.0,79.0,79.0,masks_640x600/IMG_0468.png,"2059,404,3800,2054",0.5,2804,0.007552,0.997739
IMG_0469,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,81.055,9.036,0.8977,1.1935,211.386,1.0694,1.0445,0.0251,0.008,-0.0014,0.0161,1631.0,0.405063,1.151899,-2.392405,-3.329114,0.778481,-2.860759,0.373418,0.468354,0.417722,-3.683544,0.848101,1.721519,272.0,308.0,79.0,79.0,masks_640x600/IMG_0469.png,"2059,404,3800,2054",0.5,9659,0.025845,0.999654
IMG_0470,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,175.324,34.375,0.5881,0.7089,184.509,0.9927,0.9594,-0.0327,0.0334,0.0327,0.0168,1441.0,0.151899,1.189873,-0.493671,-3.21519,0.670886,-1.85443,0.518987,1.360759,0.443038,-3.012658,0.658228,1.303797,272.0,308.0,79.0,79.0,masks_640x600/IMG_0470.png,"2059,404,3800,2054",0.5,10596,0.028204,0.999582
IMG_0471,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,396.333,45.475,0.3985,1.0389,150.979,1.0682,0.9589,0.0118,0.0042,-0.0019,-0.021,1596.0,0.620253,1.367089,-1.632911,-3.240506,0.993671,-2.436709,0.373418,0.803797,0.101266,-3.202532,1.278481,1.139241,272.0,308.0,79.0,79.0,masks_640x600/IMG_0471.png,"2059,404,3800,2054",0.5,11915,0.031615,0.999537
IMG_0472,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,191.873,71.677,0.9482,1.3087,179.791,1.0481,1.0223,-0.0454,-0.0362,0.008,0.0232,1628.0,-0.189873,2.101266,0.417722,-3.531646,0.955696,-1.556962,1.14557,1.974684,0.443038,-3.202532,0.594937,1.177215,272.0,308.0,79.0,79.0,masks_640x600/IMG_0472.png,"2059,404,3800,2054",0.5,11079,0.029619,0.99968
IMG_0473,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,297.04,35.351,0.4256,0.8578,162.725,0.9899,0.9082,0.0308,0.0313,0.0055,0.0125,1500.0,0.556962,1.253165,-1.911392,-3.126582,0.905063,-2.518987,0.348101,0.607595,0.278481,-2.924051,1.063291,1.101266,272.0,308.0,79.0,79.0,masks_640x600/IMG_0473.png,"2059,404,3800,2054",0.5,10376,0.027581,0.999683
IMG_0474,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,112.954,12.784,0.9372,1.601,186.553,1.321,1.2071,-0.0289,-0.4925,-0.0261,-0.0048,1608.0,0.620253,1.531646,-2.177215,-3.202532,1.075949,-2.689873,0.455696,0.512658,0.632911,-3.683544,0.949367,0.56962,272.0,308.0,79.0,79.0,masks_640x600/IMG_0474.png,"2059,404,3800,2054",0.5,8279,0.022255,0.999603
IMG_0475,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,235.857,26.339,0.2256,0.8257,238.518,1.0515,1.096,-0.0262,0.047,0.0341,0.0069,1458.0,0.536709,1.202532,-1.227848,-2.708861,0.86962,-1.968354,0.332911,0.740506,-0.392405,-3.202532,1.443038,1.417722,272.0,308.0,79.0,79.0,masks_640x600/IMG_0475.png,"2059,404,3800,2054",0.5,10122,0.027072,0.999716
IMG_0476,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,258.651,62.8,0.5982,1.2619,188.974,0.9681,1.0726,0.0248,-0.0212,0.1912,-0.2746,1504.0,0.683544,1.594937,-1.075949,-3.607595,1.139241,-2.341772,0.455696,1.265823,0.202532,-3.620253,1.189873,0.582278,272.0,308.0,79.0,79.0,masks_640x600/IMG_0476.png,"2059,404,3800,2054",0.5,11219,0.030237,0.999593
IMG_0477,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,123.957,24.679,0.9314,1.7379,229.141,0.9406,1.0469,-0.0591,-0.029,0.0115,-0.0104,1642.0,0.202532,1.316456,-0.448101,-3.43038,0.759494,-1.939241,0.556962,1.491139,-0.050633,-3.531646,0.974684,1.392405,272.0,308.0,79.0,79.0,masks_640x600/IMG_0477.png,"2059,404,3800,2054",0.5,9979,0.026679,0.999655
IMG_0478,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,393.666,70.301,0.7651,1.79,165.737,1.0213,1.0743,-0.0533,0.0173,-0.0321,-0.0123,1637.0,0.253165,1.367089,-0.518987,-3.063291,0.810127,-1.791139,0.556962,1.272152,-0.050633,-3.164557,1.126582,1.392405,272.0,308.0,79.0,79.0,masks_640x600/IMG_0478.png,"2059,404,3800,2054",0.5,10637,0.028402,0.999659
IMG_0479,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,227.156,32.936,0.5501,1.1202,225.193,1.054,1.122,0.6995,0.0526,0.0347,-0.0057,1387.0,2.088608,2.848101,-3.329114,-3.43038,2.468354,-3.379747,0.379747,0.050633,1.797468,-3.151899,2.632911,1.265823,272.0,308.0,79.0,79.0,masks_640x600/IMG_0479.png,"2059,404,3800,2054",0.5,8608,0.023064,0.999618
IMG_0480,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,228.403,34.707,0.4708,1.2616,206.256,1.0556,0.9425,-0.0314,0.0479,-0.0225,-0.0152,1536.0,0.443038,1.367089,-0.835443,-2.632911,0.905063,-1.734177,0.462025,0.898734,-0.21519,-2.873418,1.113924,0.962025,272.0,308.0,79.0,79.0,masks_640x600/IMG_0480.png,"2059,404,3800,2054",0.5,10684,0.02849,0.999697
IMG_0481,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,52.73,13.43,0.7839,1.0379,204.955,1.0778,0.999,0.0458,-0.0547,0.0326,0.0011,1639.0,0.253165,1.848101,-0.594937,-1.291139,1.050633,-0.943038,0.797468,0.348101,0.443038,-3.64557,0.936709,1.265823,272.0,308.0,79.0,79.0,masks_640x600/IMG_0481.png,"2059,404,3800,2054",0.5,10051,0.026915,0.999668
IMG_0482,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,161.623,19.142,0.7979,0.9419,203.108,0.9643,1.045,-0.0184,0.0585,0.0055,0.0099,1459.0,0.291139,0.936709,-1.979747,-3.417722,0.613924,-2.698734,0.322785,0.718987,0.379747,-3.367089,0.556962,1.468354,272.0,308.0,79.0,79.0,masks_640x600/IMG_0482.png,"2059,404,3800,2054",0.5,10482,0.028,0.999284
IMG_0483,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,288.963,64.616,0.403,0.7884,207.743,0.9451,1.0528,0.0045,-0.0084,-0.0355,0.0059,1514.0,0.392405,1.582278,-0.860759,-3.227848,0.987342,-2.044304,0.594937,1.183544,0.113924,-3.177215,1.050633,1.113924,272.0,308.0,79.0,79.0,masks_640x600/IMG_0483.png,"2059,404,3800,2054",0.5,10880,0.029155,0.999705
IMG_0484,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,277.786,40.489,0.5005,1.2742,190.138,0.936,0.9961,-0.0342,0.0157,0.015,0.0073,1525.0,0.43038,1.227848,-1.063291,-2.924051,0.829114,-1.993671,0.398734,0.93038,-0.177215,-3.177215,1.189873,1.265823,272.0,308.0,79.0,79.0,masks_640x600/IMG_0484.png,"2059,404,3800,2054",0.5,10546,0.028157,0.999713
IMG_0485,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,137.444,42.976,0.84,1.6695,222.31,1.0437,1.0877,-0.0151,0.0187,-0.2914,0.2343,1441.0,0.088608,2.987342,-0.063291,-2.329114,1.537975,-1.196203,1.449367,1.132911,3.025316,-0.025316,0.873418,1.139241,272.0,308.0,79.0,79.0,masks_640x600/IMG_0485.png,"2059,404,3800,2054",0.5,10597,0.028378,0.99964
IMG_0486,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,183.024,23.697,0.4786,1.4273,178.432,1.083,1.0011,0.0161,-0.0457,-0.0101,0.0085,1447.0,0.721519,1.518987,-1.544304,-2.974684,1.120253,-2.259494,0.398734,0.71519,-0.139241,-3.151899,1.291139,0.822785,272.0,308.0,79.0,79.0,masks_640x600/IMG_0486.png,"2059,404,3800,2054",0.5,10383,0.027681,0.999719
IMG_0487,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,62.184,9.18,1.0546,1.6327,238.086,0.9659,0.9765,-0.0237,0.0308,-0.0122,-0.0011,1581.0,0.278481,1.126582,-1.012658,-3.392405,0.702532,-2.202532,0.424051,1.189873,0.202532,-3.278481,0.886076,1.468354,272.0,308.0,79.0,79.0,masks_640x600/IMG_0487.png,"2059,404,3800,2054",0.5,10910,0.029331,0.999634
IMG_0488,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,212.287,24.641,0.5739,1.2935,178.688,1.058,1.0008,-0.0441,0.0072,0.0075,-0.0144,1587.0,0.367089,1.101266,-1.088608,-3.21519,0.734177,-2.151899,0.367089,1.063291,-0.139241,-3.417722,0.974684,1.265823,272.0,308.0,79.0,79.0,masks_640x600/IMG_0488.png,"2059,404,3800,2054",0.5,10458,0.027809,0.999636
IMG_0489,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,271.785,36.743,0.5639,0.9203,214.353,1.0293,0.9386,0.0502,-0.0379,-0.0396,0.015,1392.0,0.582278,1.341772,-2.151899,-3.240506,0.962025,-2.696203,0.379747,0.544304,0.443038,-3.025316,1.012658,0.911392,272.0,308.0,79.0,79.0,masks_640x600/IMG_0489.png,"2059,404,3800,2054",0.5,9804,0.02607,0.999705
IMG_0490,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,180.701,28.765,0.5884,1.7141,177.691,0.57,0.7038,0.058,0.0103,-0.0119,0.0102,662.0,,,-1.708861,-1.835443,,-1.772152,,0.063291,0.455696,-1.683544,0.822785,-0.35443,272.0,308.0,79.0,79.0,masks_640x600/IMG_0490.png,"2059,404,3800,2054",0.5,3426,0.009148,0.998277
